,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,auc,avg_node_degree,degree_null_auc,is_immune
GO:0043254,GO:0043254,regulation of protein-containing complex assembly,5/93,427/18722,0.061573118,0.255143523,0.217671711,STMN1/HSPA1B/RAC1/RAP1B/PFN1,5,0.401360544,11.47910429,0.526530612,0
GO:0016050,GO:0016050,vesicle organization,4/93,300/18722,0.062435432,0.255143523,0.217671711,S100A10/RAB13/SRGN/ANXA2,4,0.845117845,19.6846305,0.803030303,0
GO:0002551,GO:0002551,mast cell chemotaxis,1/93,13/18722,0.062705893,0.255143523,0.217671711,RAC1,1,NA,NA,NA,1
GO:0002638,GO:0002638,negative regulation of immunoglobulin production,1/93,13/18722,0.062705893,0.255143523,0.217671711,NDFIP1,1,NA,NA,NA,1
GO:0009143,GO:0009143,nucleoside triphosphate catabolic process,1/93,13/18722,0.062705893,0.255143523,0.217671711,DUT,1,NA,NA,NA,0
GO:0021694,GO:0021694,cerebellar Purkinje cell layer formation,1/93,13/18722,0.062705893,0.255143523,0.217671711,RORA,1,NA,NA,NA,0
GO:0030497,GO:0030497,fatty acid elongation,1/93,13/18722,0.062705893,0.255143523,0.217671711,ELOVL1,1,NA,NA,NA,0
GO:0031392,GO:0031392,regulation of prostaglandin biosynthetic process,1/93,13/18722,0.062705893,0.255143523,0.217671711,CD74,1,NA,NA,NA,0
GO:0032968,GO:0032968,positive regulation of transcription elongation from RNA polymerase II promoter,1/93,13/18722,0.062705893,0.255143523,0.217671711,TCERG1,1,NA,NA,NA,0
GO:0034497,GO:0034497,protein localization to phagophore assembly site,1/93,13/18722,0.062705893,0.255143523,0.217671711,WIPI2,1,NA,NA,NA,0
GO:0036005,GO:0036005,response to macrophage colony-stimulating factor,1/93,13/18722,0.062705893,0.255143523,0.217671711,CSF1R,1,NA,NA,NA,0
GO:0036006,GO:0036006,cellular response to macrophage colony-stimulating factor stimulus,1/93,13/18722,0.062705893,0.255143523,0.217671711,CSF1R,1,NA,NA,NA,0
GO:0042761,GO:0042761,very long-chain fatty acid biosynthetic process,1/93,13/18722,0.062705893,0.255143523,0.217671711,ELOVL1,1,NA,NA,NA,0
GO:0044090,GO:0044090,positive regulation of vacuole organization,1/93,13/18722,0.062705893,0.255143523,0.217671711,ANXA2,1,NA,NA,NA,0
GO:0045741,GO:0045741,positive regulation of epidermal growth factor-activated receptor activity,1/93,13/18722,0.062705893,0.255143523,0.217671711,HBEGF,1,NA,NA,NA,0
GO:0048302,GO:0048302,regulation of isotype switching to IgG isotypes,1/93,13/18722,0.062705893,0.255143523,0.217671711,NDFIP1,1,NA,NA,NA,1
GO:0070424,GO:0070424,regulation of nucleotide-binding oligomerization domain containing signaling pathway,1/93,13/18722,0.062705893,0.255143523,0.217671711,HSPA1B,1,NA,NA,NA,1
GO:0090153,GO:0090153,regulation of sphingolipid biosynthetic process,1/93,13/18722,0.062705893,0.255143523,0.217671711,ORMDL2,1,NA,NA,NA,0
GO:1903025,GO:1903025,regulation of RNA polymerase II regulatory region sequence-specific DNA binding,1/93,13/18722,0.062705893,0.255143523,0.217671711,ZNF593,1,NA,NA,NA,0
GO:1903054,GO:1903054,negative regulation of extracellular matrix organization,1/93,13/18722,0.062705893,0.255143523,0.217671711,CST3,1,NA,NA,NA,0
GO:1905038,GO:1905038,regulation of membrane lipid metabolic process,1/93,13/18722,0.062705893,0.255143523,0.217671711,ORMDL2,1,NA,NA,NA,0
GO:1905907,GO:1905907,negative regulation of amyloid fibril formation,1/93,13/18722,0.062705893,0.255143523,0.217671711,PFDN6,1,NA,NA,NA,0
GO:0001910,GO:0001910,regulation of leukocyte mediated cytotoxicity,2/93,82/18722,0.062770286,0.255143523,0.217671711,HLA-DRA/HLA-DRB1,2,0.98019802,22.01794935,0.831683168,1
GO:2001057,GO:2001057,reactive nitrogen species metabolic process,2/93,82/18722,0.062770286,0.255143523,0.217671711,RAC1/RORA,2,0.498349835,14.01027339,0.628712871,0
GO:0042886,GO:0042886,amide transport,4/93,301/18722,0.063045611,0.25572876,0.218170996,CD74/HLA-DRB1/RAC1/PSAP,4,0.888888889,20.47732224,0.823232323,0
GO:0048659,GO:0048659,smooth muscle cell proliferation,3/93,184/18722,0.063827049,0.258360219,0.220415984,HBEGF/SOD2/GNA12,3,0.733333333,13.29212581,0.663333333,0
GO:0050672,GO:0050672,negative regulation of lymphocyte proliferation,2/93,83/18722,0.064118053,0.258999687,0.220961536,NDFIP1/HLA-DRB1,2,0.389438944,12.29173841,0.51980198,1
GO:0032945,GO:0032945,negative regulation of mononuclear cell proliferation,2/93,84/18722,0.065475595,0.259209034,0.221140138,NDFIP1/HLA-DRB1,2,0.442244224,12.29173841,0.51980198,0
GO:0055072,GO:0055072,iron ion homeostasis,2/93,85/18722,0.066842785,0.259209034,0.221140138,NDFIP1/FTH1,2,0.066006601,13.03806823,0.554455446,0
GO:0001906,GO:0001906,cell killing,3/93,188/18722,0.067166812,0.259209034,0.221140138,HLA-DRA/HLA-DRB1/LYZ,3,0.883333333,22.90895635,0.866666667,0
GO:0001921,GO:0001921,positive regulation of receptor recycling,1/93,14/18722,0.06736506,0.259209034,0.221140138,ANXA2,1,NA,NA,NA,0
GO:0002829,GO:0002829,negative regulation of type 2 immune response,1/93,14/18722,0.06736506,0.259209034,0.221140138,NDFIP1,1,NA,NA,NA,1
GO:0003376,GO:0003376,sphingosine-1-phosphate receptor signaling pathway,1/93,14/18722,0.06736506,0.259209034,0.221140138,RAC1,1,NA,NA,NA,0
GO:0006596,GO:0006596,polyamine biosynthetic process,1/93,14/18722,0.06736506,0.259209034,0.221140138,SAT1,1,NA,NA,NA,0
GO:0009130,GO:0009130,pyrimidine nucleoside monophosphate biosynthetic process,1/93,14/18722,0.06736506,0.259209034,0.221140138,DUT,1,NA,NA,NA,0
GO:0022038,GO:0022038,corpus callosum development,1/93,14/18722,0.06736506,0.259209034,0.221140138,SZT2,1,NA,NA,NA,0
GO:0031115,GO:0031115,negative regulation of microtubule polymerization,1/93,14/18722,0.06736506,0.259209034,0.221140138,STMN1,1,NA,NA,NA,0
GO:0042921,GO:0042921,glucocorticoid receptor signaling pathway,1/93,14/18722,0.06736506,0.259209034,0.221140138,NR3C1,1,NA,NA,NA,0
GO:0043173,GO:0043173,nucleotide salvage,1/93,14/18722,0.06736506,0.259209034,0.221140138,APRT,1,NA,NA,NA,0
GO:0045059,GO:0045059,positive thymic T cell selection,1/93,14/18722,0.06736506,0.259209034,0.221140138,CD74,1,NA,NA,NA,1
GO:0048291,GO:0048291,isotype switching to IgG isotypes,1/93,14/18722,0.06736506,0.259209034,0.221140138,NDFIP1,1,NA,NA,NA,1
GO:0051547,GO:0051547,regulation of keratinocyte migration,1/93,14/18722,0.06736506,0.259209034,0.221140138,HBEGF,1,NA,NA,NA,0
GO:0051589,GO:0051589,negative regulation of neurotransmitter transport,1/93,14/18722,0.06736506,0.259209034,0.221140138,RAP1B,1,NA,NA,NA,0
GO:0060081,GO:0060081,membrane hyperpolarization,1/93,14/18722,0.06736506,0.259209034,0.221140138,SOD2,1,NA,NA,NA,0
GO:0090239,GO:0090239,regulation of histone H4 acetylation,1/93,14/18722,0.06736506,0.259209034,0.221140138,TAF7,1,NA,NA,NA,0
GO:0097531,GO:0097531,mast cell migration,1/93,14/18722,0.06736506,0.259209034,0.221140138,RAC1,1,NA,NA,NA,1
GO:0099188,GO:0099188,postsynaptic cytoskeleton organization,1/93,14/18722,0.06736506,0.259209034,0.221140138,ACTB,1,NA,NA,NA,0
GO:1902166,GO:1902166,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,1/93,14/18722,0.06736506,0.259209034,0.221140138,CD74,1,NA,NA,NA,0
GO:1904814,GO:1904814,"regulation of protein localization to chromosome, telomeric region",1/93,14/18722,0.06736506,0.259209034,0.221140138,TCP1,1,NA,NA,NA,0
GO:1905065,GO:1905065,positive regulation of vascular associated smooth muscle cell differentiation,1/93,14/18722,0.06736506,0.259209034,0.221140138,SOD2,1,NA,NA,NA,0
GO:1990173,GO:1990173,protein localization to nucleoplasm,1/93,14/18722,0.06736506,0.259209034,0.221140138,TCP1,1,NA,NA,NA,0
GO:0046578,GO:0046578,regulation of Ras protein signal transduction,3/93,189/18722,0.068014111,0.259604738,0.221477727,STMN1/DENND4B/RAC1,3,0.48,10.19130675,0.453333333,0
GO:0034103,GO:0034103,regulation of tissue remodeling,2/93,86/18722,0.068219497,0.259604738,0.221477727,CSF1R/CST3,2,0.792079208,17.5317815,0.811881188,0
GO:0035023,GO:0035023,regulation of Rho protein signal transduction,2/93,86/18722,0.068219497,0.259604738,0.221477727,STMN1/RAC1,2,0.580858086,13.88216864,0.608910891,0
GO:1903510,GO:1903510,mucopolysaccharide metabolic process,2/93,86/18722,0.068219497,0.259604738,0.221477727,CHST12/SPOCK2,2,0.00660066,7.054337929,0.485148515,0
GO:0007015,GO:0007015,actin filament organization,5/93,441/18722,0.068684505,0.259604738,0.221477727,STMN1/S100A10/TPM3/RAC1/PFN1,5,0.775510204,15.98924001,0.695918367,0
GO:0001776,GO:0001776,leukocyte homeostasis,2/93,87/18722,0.069605603,0.259604738,0.221477727,CD74/RPS6,2,0.151815182,14.68416687,0.717821782,1
GO:0019646,GO:0019646,aerobic electron transport chain,2/93,87/18722,0.069605603,0.259604738,0.221477727,NDUFS2/NDUFA2,2,0.419141914,4.439129001,0.311881188,0
GO:0048041,GO:0048041,focal adhesion assembly,2/93,87/18722,0.069605603,0.259604738,0.221477727,S100A10/RAC1,2,0.914191419,22.25560238,0.841584158,0
GO:0051262,GO:0051262,protein tetramerization,2/93,87/18722,0.069605603,0.259604738,0.221477727,HLA-DRB1/SOD2,2,0.646864686,23.35326754,0.881188119,0
GO:0050821,GO:0050821,protein stabilization,3/93,191/18722,0.069723397,0.259604738,0.221477727,HSPA1B/TCP1/PFN1,3,0.716666667,9.529253435,0.44,0
GO:0022411,GO:0022411,cellular component disassembly,5/93,443/18722,0.069736411,0.259604738,0.221477727,STMN1/CTSS/WIPI2/MMP19/CST3,5,0.401360544,12.00736647,0.555102041,0
GO:0060249,GO:0060249,anatomical structure homeostasis,4/93,314/18722,0.071264297,0.259604738,0.221477727,CSF1R/ACTB/RAC1/LYZ,4,0.767676768,19.52159183,0.813131313,0
GO:0006979,GO:0006979,response to oxidative stress,5/93,446/18722,0.07133108,0.259604738,0.221477727,MCL1/NDUFS2/HSPA1B/SOD2/FOS,5,0.530612245,10.04555952,0.493877551,0
GO:0050731,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,3/93,193/18722,0.071452135,0.259604738,0.221477727,HBEGF/CSF1R/CD74,3,0.593333333,10.50313819,0.63,0
GO:0009163,GO:0009163,nucleoside biosynthetic process,1/93,15/18722,0.072001314,0.259604738,0.221477727,APRT,1,NA,NA,NA,0
GO:0009263,GO:0009263,deoxyribonucleotide biosynthetic process,1/93,15/18722,0.072001314,0.259604738,0.221477727,DUT,1,NA,NA,NA,0
GO:0010713,GO:0010713,negative regulation of collagen metabolic process,1/93,15/18722,0.072001314,0.259604738,0.221477727,CST3,1,NA,NA,NA,0
GO:0016446,GO:0016446,somatic hypermutation of immunoglobulin genes,1/93,15/18722,0.072001314,0.259604738,0.221477727,PMS2,1,NA,NA,NA,1
GO:0018410,GO:0018410,C-terminal protein amino acid modification,1/93,15/18722,0.072001314,0.259604738,0.221477727,WIPI2,1,NA,NA,NA,0
GO:0031958,GO:0031958,corticosteroid receptor signaling pathway,1/93,15/18722,0.072001314,0.259604738,0.221477727,NR3C1,1,NA,NA,NA,0
GO:0032486,GO:0032486,Rap protein signal transduction,1/93,15/18722,0.072001314,0.259604738,0.221477727,RAP1B,1,NA,NA,NA,0
GO:0034404,GO:0034404,nucleobase-containing small molecule biosynthetic process,1/93,15/18722,0.072001314,0.259604738,0.221477727,APRT,1,NA,NA,NA,0
GO:0035627,GO:0035627,ceramide transport,1/93,15/18722,0.072001314,0.259604738,0.221477727,PSAP,1,NA,NA,NA,0
GO:0043518,GO:0043518,"negative regulation of DNA damage response, signal transduction by p53 class mediator",1/93,15/18722,0.072001314,0.259604738,0.221477727,CD74,1,NA,NA,NA,0
GO:0045176,GO:0045176,apical protein localization,1/93,15/18722,0.072001314,0.259604738,0.221477727,ACTB,1,NA,NA,NA,0
GO:0045217,GO:0045217,cell-cell junction maintenance,1/93,15/18722,0.072001314,0.259604738,0.221477727,CSF1R,1,NA,NA,NA,0
GO:0045346,GO:0045346,regulation of MHC class II biosynthetic process,1/93,15/18722,0.072001314,0.259604738,0.221477727,TAF7,1,NA,NA,NA,0
GO:1900029,GO:1900029,positive regulation of ruffle assembly,1/93,15/18722,0.072001314,0.259604738,0.221477727,PFN1,1,NA,NA,NA,0
GO:1904424,GO:1904424,regulation of GTP binding,1/93,15/18722,0.072001314,0.259604738,0.221477727,STMN1,1,NA,NA,NA,0
GO:1904874,GO:1904874,positive regulation of telomerase RNA localization to Cajal body,1/93,15/18722,0.072001314,0.259604738,0.221477727,TCP1,1,NA,NA,NA,0
GO:1905288,GO:1905288,vascular associated smooth muscle cell apoptotic process,1/93,15/18722,0.072001314,0.259604738,0.221477727,SOD2,1,NA,NA,NA,0
GO:1905459,GO:1905459,regulation of vascular associated smooth muscle cell apoptotic process,1/93,15/18722,0.072001314,0.259604738,0.221477727,SOD2,1,NA,NA,NA,0
GO:2000052,GO:2000052,positive regulation of non-canonical Wnt signaling pathway,1/93,15/18722,0.072001314,0.259604738,0.221477727,MLLT3,1,NA,NA,NA,0
GO:2001279,GO:2001279,regulation of unsaturated fatty acid biosynthetic process,1/93,15/18722,0.072001314,0.259604738,0.221477727,CD74,1,NA,NA,NA,0
GO:0014910,GO:0014910,regulation of smooth muscle cell migration,2/93,89/18722,0.072405501,0.260098729,0.221899167,S100A11/GNA12,2,0.689768977,14.9626244,0.678217822,0
GO:1900407,GO:1900407,regulation of cellular response to oxidative stress,2/93,89/18722,0.072405501,0.260098729,0.221899167,MCL1/SOD2,2,0.323432343,14.85996951,0.633663366,0
GO:0032436,GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,2/93,90/18722,0.073819047,0.260329761,0.222096268,HSPA1B/ZFAND2A,2,1,3.725489028,0.257425743,0
GO:0046849,GO:0046849,bone remodeling,2/93,90/18722,0.073819047,0.260329761,0.222096268,CSF1R/RAC1,2,0.775577558,15.75408987,0.742574257,0
GO:0061097,GO:0061097,regulation of protein tyrosine kinase activity,2/93,90/18722,0.073819047,0.260329761,0.222096268,HBEGF/CSF1R,2,0.924092409,8.249364479,0.579207921,0
GO:0070664,GO:0070664,negative regulation of leukocyte proliferation,2/93,90/18722,0.073819047,0.260329761,0.222096268,NDFIP1/HLA-DRB1,2,0.389438944,12.29173841,0.51980198,0
GO:1904705,GO:1904705,regulation of vascular associated smooth muscle cell proliferation,2/93,90/18722,0.073819047,0.260329761,0.222096268,SOD2/GNA12,2,0.577557756,16.29952898,0.732673267,0
GO:0022408,GO:0022408,negative regulation of cell-cell adhesion,3/93,196/18722,0.074081356,0.260329761,0.222096268,NDFIP1/CD74/HLA-DRB1,3,0.78,13.19805415,0.59,0
GO:0071496,GO:0071496,cellular response to external stimulus,4/93,320/18722,0.075235007,0.260329761,0.222096268,SZT2/WIPI2/RAC1/FOS,4,0.548821549,9.881314033,0.404040404,0
GO:1990874,GO:1990874,vascular associated smooth muscle cell proliferation,2/93,91/18722,0.075241493,0.260329761,0.222096268,SOD2/GNA12,2,0.577557756,16.29952898,0.732673267,0
GO:0002566,GO:0002566,somatic diversification of immune receptors via somatic mutation,1/93,16/18722,0.076614768,0.260329761,0.222096268,PMS2,1,NA,NA,NA,1
GO:0002713,GO:0002713,negative regulation of B cell mediated immunity,1/93,16/18722,0.076614768,0.260329761,0.222096268,NDFIP1,1,NA,NA,NA,1
GO:0002830,GO:0002830,positive regulation of type 2 immune response,1/93,16/18722,0.076614768,0.260329761,0.222096268,CD74,1,NA,NA,NA,1
GO:0002890,GO:0002890,negative regulation of immunoglobulin mediated immune response,1/93,16/18722,0.076614768,0.260329761,0.222096268,NDFIP1,1,NA,NA,NA,1
GO:0034138,GO:0034138,toll-like receptor 3 signaling pathway,1/93,16/18722,0.076614768,0.260329761,0.222096268,SCIMP,1,NA,NA,NA,1
GO:0034244,GO:0034244,negative regulation of transcription elongation from RNA polymerase II promoter,1/93,16/18722,0.076614768,0.260329761,0.222096268,TCERG1,1,NA,NA,NA,0
GO:0034393,GO:0034393,positive regulation of smooth muscle cell apoptotic process,1/93,16/18722,0.076614768,0.260329761,0.222096268,SOD2,1,NA,NA,NA,0
GO:0035067,GO:0035067,negative regulation of histone acetylation,1/93,16/18722,0.076614768,0.260329761,0.222096268,TAF7,1,NA,NA,NA,0
GO:0044804,GO:0044804,autophagy of nucleus,1/93,16/18722,0.076614768,0.260329761,0.222096268,WIPI2,1,NA,NA,NA,0
GO:0045342,GO:0045342,MHC class II biosynthetic process,1/93,16/18722,0.076614768,0.260329761,0.222096268,TAF7,1,NA,NA,NA,0
GO:0051238,GO:0051238,sequestering of metal ion,1/93,16/18722,0.076614768,0.260329761,0.222096268,FTH1,1,NA,NA,NA,0
GO:0070200,GO:0070200,establishment of protein localization to telomere,1/93,16/18722,0.076614768,0.260329761,0.222096268,TCP1,1,NA,NA,NA,0
GO:0070431,GO:0070431,nucleotide-binding oligomerization domain containing 2 signaling pathway,1/93,16/18722,0.076614768,0.260329761,0.222096268,HSPA1B,1,NA,NA,NA,1
GO:0071361,GO:0071361,cellular response to ethanol,1/93,16/18722,0.076614768,0.260329761,0.222096268,SOD2,1,NA,NA,NA,0
GO:0071391,GO:0071391,cellular response to estrogen stimulus,1/93,16/18722,0.076614768,0.260329761,0.222096268,SRA1,1,NA,NA,NA,0
GO:0071732,GO:0071732,cellular response to nitric oxide,1/93,16/18722,0.076614768,0.260329761,0.222096268,CDK2,1,NA,NA,NA,0
GO:0080009,GO:0080009,mRNA methylation,1/93,16/18722,0.076614768,0.260329761,0.222096268,WTAP,1,NA,NA,NA,0
GO:0090520,GO:0090520,sphingolipid mediated signaling pathway,1/93,16/18722,0.076614768,0.260329761,0.222096268,RAC1,1,NA,NA,NA,0
GO:0099010,GO:0099010,modification of postsynaptic structure,1/93,16/18722,0.076614768,0.260329761,0.222096268,PFN1,1,NA,NA,NA,0
GO:1902165,GO:1902165,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,1/93,16/18722,0.076614768,0.260329761,0.222096268,CD74,1,NA,NA,NA,0
GO:1905906,GO:1905906,regulation of amyloid fibril formation,1/93,16/18722,0.076614768,0.260329761,0.222096268,PFDN6,1,NA,NA,NA,0
GO:2000095,GO:2000095,"regulation of Wnt signaling pathway, planar cell polarity pathway",1/93,16/18722,0.076614768,0.260329761,0.222096268,MLLT3,1,NA,NA,NA,0
GO:2001044,GO:2001044,regulation of integrin-mediated signaling pathway,1/93,16/18722,0.076614768,0.260329761,0.222096268,CD63,1,NA,NA,NA,0
GO:0042098,GO:0042098,T cell proliferation,3/93,199/18722,0.076753411,0.260346499,0.222110548,NDFIP1/HLA-DRB1/RPS6,3,0.73,12.98037499,0.583333333,1
GO:0002791,GO:0002791,regulation of peptide secretion,3/93,200/18722,0.077653515,0.260348671,0.222112401,CD74/HLA-DRB1/RAC1,3,0.903333333,19.44600171,0.79,0
GO:0045216,GO:0045216,cell-cell junction organization,3/93,200/18722,0.077653515,0.260348671,0.222112401,RAB13/CSF1R/ACTB,3,0.57,14.87015432,0.716666667,0
GO:0007589,GO:0007589,body fluid secretion,2/93,93/18722,0.078112607,0.260348671,0.222112401,ANXA2/APRT,2,0.425742574,14.62571107,0.648514851,0
GO:0032755,GO:0032755,positive regulation of interleukin-6 production,2/93,93/18722,0.078112607,0.260348671,0.222112401,CD74/SCIMP,2,0.891089109,9.422920568,0.504950495,0
GO:0033108,GO:0033108,mitochondrial respiratory chain complex assembly,2/93,93/18722,0.078112607,0.260348671,0.222112401,NDUFS2/NDUFA2,2,0.419141914,4.439129001,0.311881188,0
GO:0051591,GO:0051591,response to cAMP,2/93,93/18722,0.078112607,0.260348671,0.222112401,RAP1B/FOS,2,0.313531353,8.588703103,0.48019802,0
GO:0090087,GO:0090087,regulation of peptide transport,3/93,202/18722,0.079467725,0.260348671,0.222112401,CD74/HLA-DRB1/RAC1,3,0.903333333,19.44600171,0.79,0
GO:0007044,GO:0007044,cell-substrate junction assembly,2/93,95/18722,0.081017884,0.260348671,0.222112401,S100A10/RAC1,2,0.914191419,22.25560238,0.841584158,0
GO:0036473,GO:0036473,cell death in response to oxidative stress,2/93,95/18722,0.081017884,0.260348671,0.222112401,MCL1/SOD2,2,0.323432343,14.85996951,0.633663366,0
GO:0042773,GO:0042773,ATP synthesis coupled electron transport,2/93,95/18722,0.081017884,0.260348671,0.222112401,NDUFS2/NDUFA2,2,0.372937294,4.439129001,0.311881188,0
GO:0042775,GO:0042775,mitochondrial ATP synthesis coupled electron transport,2/93,95/18722,0.081017884,0.260348671,0.222112401,NDUFS2/NDUFA2,2,0.372937294,4.439129001,0.311881188,0
GO:0006677,GO:0006677,glycosylceramide metabolic process,1/93,17/18722,0.081205532,0.260348671,0.222112401,B4GALT3,1,NA,NA,NA,0
GO:0007379,GO:0007379,segment specification,1/93,17/18722,0.081205532,0.260348671,0.222112401,MLLT3,1,NA,NA,NA,0
GO:0007625,GO:0007625,grooming behavior,1/93,17/18722,0.081205532,0.260348671,0.222112401,APRT,1,NA,NA,NA,0
GO:0009200,GO:0009200,deoxyribonucleoside triphosphate metabolic process,1/93,17/18722,0.081205532,0.260348671,0.222112401,DUT,1,NA,NA,NA,0
GO:0010715,GO:0010715,regulation of extracellular matrix disassembly,1/93,17/18722,0.081205532,0.260348671,0.222112401,CST3,1,NA,NA,NA,0
GO:0010934,GO:0010934,macrophage cytokine production,1/93,17/18722,0.081205532,0.260348671,0.222112401,CD74,1,NA,NA,NA,1
GO:0010935,GO:0010935,regulation of macrophage cytokine production,1/93,17/18722,0.081205532,0.260348671,0.222112401,CD74,1,NA,NA,NA,1
